0.6412973938389681,0.02728841741446142,0.022620701253761553,0.6719736636547264,0.3489733385794926,0.3917849746727378,0.3525119419148838,0.2830800146874523,0.046898862826554755,0.6363691161919366
0.15461459873216354,0.32574387423129153,0.2367800002255782,0.2179483353705778,0.28230534565447557,0.07650599774352898,0.298917986459917,0.26039236575117625,0.3891088589400066,0.29171524213526084
0.3050028614594992,0.24472288606605583,0.3228974364142033,0.2860161529969125,0.46951356883654105,0.23980264765829243,0.1669007560272318,0.24991998421756262,0.2626448489073808,0.2068079049863731
0.09868185093196385,0.35361246102280564,0.20765840719822762,0.3347837405611166,0.22723079847620462,0.31053429911511465,0.278413236859958,0.453600045985742,0.3058604214995872,0.28459977692614924
0.36406696890931967,0.4429585449063106,0.34886253966470754,0.3269457941288016,0.23317146269059164,0.4463553389910905,0.3061490829786767,0.15994983244648509,0.3634079359083624,0.15128358688572888
0.3136391716591105,0.28853730586910364,0.20642725067488782,0.2231695756917344,0.4098890957264798,0.22868669392858665,0.16740635087520533,0.26460838443784745,0.22818698514016644,0.141635006257642
0.4730939251743479,0.11995767929500142,0.2299966817813222,0.21033416636727284,0.255931331952825,0.16326059441407287,0.3123254104314273,0.29586591923747213,0.38614328059199854,0.12724361121719577
0.015504881232562898,0.3977452351452346,0.3452083889000553,0.35769429012800796,0.1799076924632441,0.3540318431792266,0.29054268056176125,0.2940427050135932,0.4537342445426111,0.2921060313857118
0.23516258422901523,0.2348918498648324,0.2053883150927418,0.386959523851517,0.16629068942121472,0.18424947064473124,0.28844180500852445,0.23537840202245092,0.16351544320617759,0.2346791798094775
0.10483109409275111,0.3666643694109315,0.27148958954066815,0.2604892555924806,0.17184632036411454,0.47249444787292916,0.16301835443932183,0.21071217954853796,0.25893260099677573,0.3302005508059363
